"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.606241570205297,-0.606241570205297,-0.606241570205297,-0.435768119101868,-0.138902191569088,-0.138902191569088,0.0706460581901068,-0.0156643425155655,-0.0156643425155655,-0.392110296152976,-0.0198390789643296,-0.392110296152976,-0.620402508775029,-0.453973308726425,-0.453973308726425,-0.453973308726425,-1.02036035591722,-0.288375620066995,-0.288375620066995,-0.000949178227849534
-0.606241570205297,-0.606241570205297,-0.606241570205297,-0.435768119101868,-0.138902191569088,-0.138902191569088,-0.138902191569088,-0.0156643425155655,-0.0156643425155655,-0.392110296152976,-0.38910520617657,-0.38910520617657,-0.620402508775029,-0.453973308726425,-0.453973308726425,-0.453973308726425,-1.02036035591722,-0.288375620066995,-0.288375620066995,-0.000949178227849534
-0.606241570205297,-0.606241570205297,-0.606241570205297,-0.435768119101868,-0.138902191569088,-0.240575792382779,-0.138902191569088,-0.0156643425155655,-0.0156643425155655,-0.392110296152976,-0.38910520617657,-0.38910520617657,-0.620402508775029,-0.620402508775029,-0.453973308726425,-0.453973308726425,-1.02036035591722,-0.288375620066995,-0.288375620066995,-0.000949178227849534
-0.606241570205297,-0.606241570205297,-0.606241570205297,-0.435768119101868,-0.403866623999623,-0.261483579883065,-0.240575792382779,-0.0156643425155655,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.38910520617657,-0.620402508775029,-0.620402508775029,-0.782791145986956,-0.453973308726425,-1.02036035591722,-0.288375620066995,-0.288375620066995,-0.000949178227849534
-0.606241570205297,-0.606241570205297,-0.606241570205297,-0.435768119101868,-0.403866623999623,-0.261483579883065,-0.261483579883065,-0.138902191569088,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.472304522879719,-0.620402508775029,-0.782791145986956,-0.782791145986956,-0.453973308726425,-1.02036035591722,-0.288375620066995,-0.288375620066995,-0.429941228002945
-0.606241570205297,-0.606241570205297,-0.727390721996853,-0.606241570205297,-0.403866623999623,-0.261483579883065,-0.261483579883065,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.472304522879719,-0.620402508775029,-1.05810707813978,-1.09322792385453,-1.11465324347475,-1.02036035591722,-0.288375620066995,-0.288375620066995,-0.429941228002945
-0.606241570205297,-0.606241570205297,-0.727390721996853,-0.727390721996853,-0.403866623999623,-0.261483579883065,-0.261483579883065,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.472304522879719,-0.620402508775029,-1.05810707813978,-1.09322792385453,-1.11465324347475,-1.02036035591722,-0.288375620066995,-0.797872814101601,-0.429941228002945
-0.606241570205297,-0.727390721996853,-0.727390721996853,-0.727390721996853,-0.403866623999623,-0.261483579883065,-0.261483579883065,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.472304522879719,-0.620402508775029,-1.05810707813978,-1.09322792385453,-1.11465324347475,-1.27182511179373,-0.288375620066995,-0.797872814101601,-0.429941228002945
-0.606241570205297,-0.727390721996853,-0.727390721996853,-0.727390721996853,-0.261483579883065,-0.261483579883065,-0.261483579883065,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.472304522879719,-0.782791145986956,-1.05810707813978,-1.09322792385453,-1.11465324347475,-1.27182511179373,-0.288375620066995,-1.02093978264066,-0.429941228002945
-0.606241570205297,-0.727390721996853,-0.727390721996853,-0.727390721996853,-0.261483579883065,-0.261483579883065,-0.261483579883065,-0.462139827782706,-0.392110296152976,-0.392110296152976,-0.472304522879719,-0.472304522879719,-0.903080035727595,-1.09322792385453,-1.09322792385453,-1.09322792385453,-1.27182511179373,-0.288375620066995,-1.02093978264066,-1.04981638523395
