"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.348566206016781,0.348566206016781,0.53966099889402,0.421936653054692,0.406541796040546,0.406541796040546,-0.371562734239969,0.173259283544746,-0.246217693306727,-0.246217693306727,0.012970163760188,-0.11557447966186,-0.192177199537512,-0.233458812454825,-0.577817846087964,-0.227152458289791,0.116856867555219,0.116856867555219,-0.257477441581639,-0.257477441581639
