"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.410219365406574,-0.410219365406574,-0.918617525614033,-0.14186483735144,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.0586515963929131,-0.0586515963929131,-0.951014214361528,-0.951014214361528,-1.29524224726602,-0.973076199337955,-0.76485995132851,-0.76485995132851,-1.61557671697678,-1.61557671697678
-0.410219365406574,-0.410219365406574,-0.918617525614033,-0.14186483735144,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.0586515963929131,-0.0586515963929131,-0.951014214361528,-0.951014214361528,-1.29524224726602,-0.973076199337955,-1.29524224726602,-0.76485995132851,-1.61557671697678,-1.61557671697678
-0.410219365406574,-0.410219365406574,-0.918617525614033,-0.14186483735144,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.0586515963929131,-0.0586515963929131,-0.951014214361528,-0.951014214361528,-1.29524224726602,-0.973076199337955,-1.29524224726602,-0.76485995132851,-1.61557671697678,-1.61557671697678
-0.918617525614033,-0.410219365406574,-0.918617525614033,-0.14186483735144,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.0586515963929131,-0.0586515963929131,-0.951014214361528,-0.951014214361528,-1.3863199493501,-0.973076199337955,-1.29524224726602,-1.67144620745917,-1.61557671697678,-1.61557671697678
-0.918617525614033,-0.410219365406574,-0.918617525614033,-0.14186483735144,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.0586515963929131,-0.0586515963929131,-0.951014214361528,-0.951014214361528,-1.3863199493501,-0.973076199337955,-1.29524224726602,-1.67144620745917,-1.67144620745917,-1.61557671697678
-0.918617525614033,-0.410219365406574,-0.918617525614033,-0.14186483735144,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.0586515963929131,-0.0586515963929131,-1.15813918568067,-0.951014214361528,-1.3863199493501,-0.973076199337955,-1.29524224726602,-1.67144620745917,-1.67144620745917,-1.61557671697678
-0.918617525614033,-0.918617525614033,-0.918617525614033,-0.420668115918045,0.0138913113665542,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.208386750820388,-0.194669417675802,-0.468797067610981,-0.0586515963929131,-1.15813918568067,-1.31449905454088,-1.3863199493501,-1.29524224726602,-1.29524224726602,-1.67144620745917,-1.67144620745917,-1.61557671697678
-0.918617525614033,-0.918617525614033,-0.949103295548642,-0.420668115918045,-0.686827999728704,-0.14186483735144,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.194669417675802,-0.468797067610981,-0.0586515963929131,-1.15813918568067,-1.31449905454088,-1.75908613714004,-1.29524224726602,-1.29524224726602,-1.67144620745917,-1.67144620745917,-1.61557671697678
-0.918617525614033,-0.918617525614033,-0.949103295548642,-0.420668115918045,-0.686827999728704,-0.14186483735144,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.469431712099721,-0.468797067610981,-0.0586515963929131,-1.15813918568067,-1.31449905454088,-1.75908613714004,-1.29524224726602,-1.29524224726602,-1.67144620745917,-1.67144620745917,-1.61557671697678
-0.918617525614033,-0.918617525614033,-0.949103295548642,-0.420668115918045,-0.686827999728704,-0.558665133141984,-0.208386750820388,-0.208386750820388,-0.469431712099721,-0.469431712099721,-0.468797067610981,-0.468797067610981,-1.15813918568067,-1.31449905454088,-1.75908613714004,-1.29524224726602,-1.88834082051251,-1.67144620745917,-1.67144620745917,-1.61557671697678
