"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.14186483735144,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.0586515963929131,-0.0586515963929131,-0.107272595708861,-0.468797067610981,-0.596776701112553,-0.269906711830836,-1.02036035591722,-0.441778831157799,-0.441778831157799,-0.441778831157799,0.0554095616878848
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.14186483735144,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.0586515963929131,-0.0586515963929131,-0.107272595708861,-0.468797067610981,-0.596776701112553,-0.269906711830836,-1.02036035591722,-0.441778831157799,-0.441778831157799,-0.441778831157799,-0.441778831157799
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.14186483735144,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.0586515963929131,-0.0586515963929131,-0.107272595708861,-0.903080035727595,-1.11465324347475,-1.02036035591722,-1.02036035591722,-0.441778831157799,-0.441778831157799,-0.441778831157799,-0.441778831157799
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.14186483735144,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.0586515963929131,-0.107272595708861,-0.903080035727595,-1.11465324347475,-1.02036035591722,-1.02036035591722,-0.797872814101601,-0.441778831157799,-0.441778831157799,-0.441778831157799
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.14186483735144,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.0586515963929131,-0.107272595708861,-0.903080035727595,-1.11465324347475,-1.11465324347475,-1.02036035591722,-1.02093978264066,-0.441778831157799,-1.02093978264066,-1.02093978264066
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.558665133141984,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.0586515963929131,-0.107272595708861,-0.903080035727595,-1.11465324347475,-1.11465324347475,-1.27182511179373,-1.02093978264066,-1.02093978264066,-1.02093978264066,-1.02093978264066
-0.410219365406574,-0.420668115918045,-0.420668115918045,-0.14186483735144,-0.14186483735144,-0.558665133141984,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.468797067610981,-0.903080035727595,-1.11465324347475,-1.11465324347475,-1.27182511179373,-1.02093978264066,-1.02093978264066,-1.02093978264066,-1.02093978264066
-0.481296828617379,-0.420668115918045,-0.711944845288035,-0.420668115918045,-0.558665133141984,-0.558665133141984,-0.558665133141984,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.0586515963929131,-0.468797067610981,-0.903080035727595,-1.11465324347475,-1.11465324347475,-1.27182511179373,-1.02093978264066,-1.02093978264066,-1.02093978264066,-1.02093978264066
-0.481296828617379,-0.727390721996853,-0.711944845288035,-0.420668115918045,-0.558665133141984,-0.558665133141984,-0.558665133141984,-0.12721816491414,-0.12721816491414,-0.12721816491414,-0.468797067610981,-0.468797067610981,-1.02417371591777,-1.15813918568067,-1.11465324347475,-1.27182511179373,-1.02093978264066,-1.68289927812891,-1.02093978264066,-1.02093978264066
-0.949103295548642,-0.949103295548642,-0.727390721996853,-0.420668115918045,-0.711944845288035,-0.558665133141984,-0.558665133141984,-0.12721816491414,-0.12721816491414,-0.468797067610981,-0.468797067610981,-0.468797067610981,-1.05810707813978,-1.15813918568067,-1.11465324347475,-1.27182511179373,-1.27182511179373,-1.68289927812891,-1.02093978264066,-1.02093978264066
