"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.365485239703111,-0.451033632886559,-0.194669417675802,-0.14186483735144,-0.0238654199282611,-0.0360605136003217,0.0225958355325528,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0238654199282611,-0.208386750820388,-0.194669417675802,-0.234471231566706,-0.380579152867565,-0.489040092613021,-0.345431480703286,-0.234471231566706,-0.107204923639693,-0.422252290359939
-0.365485239703111,-0.451033632886559,-0.393051387608578,-0.14186483735144,-0.0238654199282611,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.234471231566706,-0.586458591571124,-0.489040092613021,-0.489040092613021,-0.345431480703286,-0.107204923639693,-0.422252290359939
-0.365485239703111,-0.451033632886559,-0.393051387608578,-0.228161564221625,-0.14186483735144,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.194669417675802,-0.234471231566706,-0.847178169090264,-0.973076199337955,-0.746099169596921,-0.746099169596921,-0.107204923639693,-1.04265895415784
-0.526273604971525,-0.559389594083878,-0.410219365406574,-0.393051387608578,-0.14186483735144,-0.208386750820388,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.234471231566706,-0.497648598252932,-0.847178169090264,-0.973076199337955,-0.973076199337955,-0.746099169596921,-0.441778831157799,-1.0969537602613
-0.918617525614033,-0.918617525614033,-0.410219365406574,-0.432752140257171,-0.208386750820388,-0.208386750820388,-0.0360605136003217,-0.0360605136003217,-0.0360605136003217,-0.208386750820388,-0.208386750820388,-0.469431712099721,-0.380858852504322,-0.586458591571124,-0.951014214361528,-0.973076199337955,-0.973076199337955,-0.973076199337955,-0.441778831157799,-1.0969537602613
-1.20711505016346,-0.918617525614033,-0.469431712099721,-0.420668115918045,-0.228161564221625,-0.208386750820388,-0.194669417675802,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.596776701112553,-0.469431712099721,-0.951014214361528,-0.951014214361528,-1.00823613745713,-0.973076199337955,-0.973076199337955,-0.441778831157799,-1.0969537602613
-1.20711505016346,-0.918617525614033,-0.949103295548642,-0.558665133141984,-0.420668115918045,-0.208386750820388,-0.194669417675802,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.596776701112553,-0.951014214361528,-0.951014214361528,-0.951014214361528,-1.29524224726602,-1.3863199493501,-1.3863199493501,-1.04265895415784,-1.61557671697678
-1.59870177038593,-0.918617525614033,-0.949103295548642,-0.834820625928788,-0.420668115918045,-0.469431712099721,-0.194669417675802,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.596776701112553,-0.951014214361528,-0.951014214361528,-1.31449905454088,-1.31449905454088,-1.31449905454088,-1.3863199493501,-1.04265895415784,-1.31449905454088
-1.61462452077526,-0.918617525614033,-0.949103295548642,-0.834820625928788,-0.558665133141984,-0.420668115918045,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.208386750820388,-0.670304025097109,-0.918617525614033,-0.952694420852309,-1.31449905454088,-1.31449905454088,-1.31449905454088,-1.3863199493501,-1.04265895415784,-1.30595495847443
-1.61462452077526,-0.918617525614033,-0.949103295548642,-0.948447812588306,-0.558665133141984,-0.558665133141984,-0.288375620066995,-0.208386750820388,-0.469431712099721,-0.469431712099721,-0.469431712099721,-0.75778258804206,-0.949103295548642,-1.31449905454088,-1.31449905454088,-1.31449905454088,-1.31449905454088,-1.61557671697678,-1.02093978264066,-1.4739352964682
