"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.12721816491414,-0.562032878552876,-0.125562955618045,-0.0198390789643296,0.112479370972367,0.00177685602210251,-0.0156643425155655,-0.0486635597335636,-0.0486635597335636,-0.0173465018495801,-0.0486635597335636,-0.138902191569088,-0.425870280931093,-0.453973308726425,-0.453973308726425,-0.589847304504454,-0.589847304504454,-0.429941228002945,0.19602563789057,-0.000949178227849534
-0.420668115918045,-0.687106408620886,-0.125562955618045,-0.261483579883065,-0.0265876214086768,-0.0953140673716795,-0.107272595708861,-0.107272595708861,-0.107272595708861,-0.0486635597335636,-0.138902191569088,-0.326120252919035,-0.425870280931093,-0.453973308726425,-0.453973308726425,-0.589847304504454,-0.589847304504454,-0.53070728813272,0.19602563789057,-0.000949178227849534
-0.558665133141984,-0.727315599155523,-0.125562955618045,-0.261483579883065,-0.261483579883065,-0.0953140673716795,-0.107272595708861,-0.107272595708861,-0.107272595708861,-0.107272595708861,-0.169164117784226,-0.392110296152976,-0.425870280931093,-0.453973308726425,-0.711944845288035,-0.609145067109328,-0.589847304504454,-0.53070728813272,0.19602563789057,-0.000949178227849534
-0.606241570205297,-0.790183987197091,-0.38910520617657,-0.261483579883065,-0.261483579883065,-0.138902191569088,-0.107272595708861,-0.107272595708861,-0.107272595708861,-0.107272595708861,-0.392110296152976,-0.431176549875786,-0.425870280931093,-0.727315599155523,-0.727390721996853,-0.711944845288035,-0.609145067109328,-0.589847304504454,-0.0758522853114049,-0.000949178227849534
-0.747725253839059,-0.964867641893954,-0.38910520617657,-0.472304522879719,-0.261483579883065,-0.138902191569088,-0.169064124640288,-0.107272595708861,-0.392110296152976,-0.169164117784226,-0.392110296152976,-0.431176549875786,-0.425870280931093,-0.727315599155523,-0.903080035727595,-0.711944845288035,-0.609145067109328,-0.589847304504454,-0.0758522853114049,-0.000949178227849534
-0.747725253839059,-0.964867641893954,-0.562032878552876,-0.472304522879719,-0.261483579883065,-0.138902191569088,-0.169064124640288,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.425870280931093,-0.782791145986956,-0.903080035727595,-0.874902435135733,-0.609145067109328,-0.711944845288035,-0.0758522853114049,-0.10235961770659
-0.727390721996853,-0.964867641893954,-0.562032878552876,-0.472304522879719,-0.38910520617657,-0.261483579883065,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.38910520617657,-0.620402508775029,-0.782791145986956,-0.903080035727595,-0.874902435135733,-0.609145067109328,-0.836424091902375,-0.0758522853114049,-0.36945348151656
-0.727390721996853,-1.03881703601279,-0.727315599155523,-0.472304522879719,-0.38910520617657,-0.38910520617657,-0.462139827782706,-0.462139827782706,-0.392110296152976,-0.392110296152976,-0.392110296152976,-0.562032878552876,-0.620402508775029,-0.782791145986956,-0.903080035727595,-0.874902435135733,-0.711944845288035,-0.836424091902375,-0.0758522853114049,-0.36945348151656
-0.880502415100199,-1.03881703601279,-0.790183987197091,-0.494884347768858,-0.38910520617657,-0.38910520617657,-0.462139827782706,-0.462139827782706,-0.462139827782706,-0.392110296152976,-0.462139827782706,-0.562032878552876,-0.620402508775029,-0.903080035727595,-0.903080035727595,-0.874902435135733,-0.836424091902375,-0.836424091902375,-0.0758522853114049,-0.429941228002945
-0.880502415100199,-1.03881703601279,-0.644742444017197,-0.494884347768858,-0.472304522879719,-0.38910520617657,-0.462139827782706,-0.462139827782706,-0.462139827782706,-0.392110296152976,-0.431176549875786,-0.562032878552876,-0.620402508775029,-0.903080035727595,-1.05810707813978,-0.981978610049261,-0.836424091902375,-0.836424091902375,-0.0758522853114049,-0.429941228002945
-1.03881703601279,-1.12128113676145,-0.644742444017197,-0.494884347768858,-0.472304522879719,-0.38910520617657,-0.462139827782706,-0.462139827782706,-0.462139827782706,-0.462139827782706,-0.562032878552876,-0.562032878552876,-0.620402508775029,-0.98749234902744,-1.05810707813978,-1.11465324347475,-1.03152349318941,-0.903080035727595,-0.247084997296631,-0.521127884262873
-1.03881703601279,-1.12128113676145,-0.947071989626773,-0.494884347768858,-0.472304522879719,-0.38910520617657,-0.505133597272881,-0.562032878552876,-0.562032878552876,-0.431176549875786,-0.562032878552876,-0.562032878552876,-0.620402508775029,-0.98749234902744,-1.09322792385453,-1.11465324347475,-1.15813918568067,-1.04981638523395,-0.247084997296631,-0.521127884262873
-1.05945330022229,-1.12128113676145,-1.03881703601279,-0.494884347768858,-0.472304522879719,-0.472304522879719,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.620402508775029,-0.98749234902744,-1.11081040073938,-1.15813918568067,-1.22355288909613,-1.02611187805703,-0.320898255420508,-0.521127884262873
-1.05945330022229,-1.12128113676145,-1.03881703601279,-0.541600356498757,-0.580792146369488,-0.472304522879719,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.620402508775029,-1.09322792385453,-1.11081040073938,-1.22355288909613,-1.22355288909613,-1.02611187805703,-0.320898255420508,-0.593995261587936
-1.05945330022229,-1.12128113676145,-1.03881703601279,-0.90595515407882,-0.494884347768858,-0.472304522879719,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.847151670674857,-0.931691464067343,-1.11081040073938,-1.22355288909613,-1.22355288909613,-1.11081040073938,-0.366566786134618,-0.754595057950163
-1.05945330022229,-1.2233243781659,-1.03881703601279,-0.90595515407882,-0.541600356498757,-0.472304522879719,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.903108077658511,-0.931691464067343,-1.11081040073938,-1.18860966923209,-1.18860966923209,-0.931691464067343,-0.366566786134618,-0.754595057950163
-1.05945330022229,-1.2233243781659,-1.03881703601279,-0.836677841166062,-0.563757977723927,-0.472304522879719,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.580792146369488,-0.903108077658511,-0.912207701529135,-1.11081040073938,-1.44720804659767,-1.44316210751787,-0.931691464067343,-0.366566786134618,-0.754595057950163
-1.05945330022229,-1.2233243781659,-1.03881703601279,-0.836677841166062,-0.563757977723927,-0.580792146369488,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.562032878552876,-0.563757977723927,-0.90595515407882,-0.912207701529135,-0.912207701529135,-1.44720804659767,-1.44720804659767,-1.05552319946104,-0.512459446008175,-0.754595057950163
